time,open,high,low,close,Midnight Level,Início - Meia-Noite
1180648800,4953.75,4970.25,4894.25,4951.25,,
1183327200,4950.25,5073,4937.5,4941,,
1185919200,4946.75,5002,4809,4990,,
1188770400,4990,5095.75,4942.25,5085.75,,
1191189600,5088,5224.75,5080.25,5224.25,,
1193868000,5224.25,5228,4954,5066.75,,
1196636400,5064.5,5123,4971.75,5055.5,,
1199142000,5062,5067.75,4649,4798.5,,
1201820400,4786.5,4829.75,4663.75,4699,,
1204498800,4698.75,4784.25,4618.75,4735.25,,
1207000800,4730.25,4905.25,4722,4868,,
1209592800,4867,4999,4866.25,4980,,
1212357600,4981.75,5007.5,4771,4781,,
1214863200,4784.75,4822.25,4700.25,4788.75,,
1217541600,4789.25,4912.25,4736.75,4810,,
1220220000,4810.25,4850.5,4423.25,4523.5,,
1222812000,4529,4529.5,4066,4266,,
1225666800,4269.25,4318.25,3947,4115.25,,
1228086000,4115,4181.75,4018.75,4140.25,,
1230764400,4138.75,4214.75,4059.75,4107,,
1233529200,4108.75,4213.75,4035,4044.75,,
1235948400,4042,4211,3968,4166.75,,
1238536800,4157.25,4346.5,4139.25,4322.75,,
1241128800,4318,4372,4265.75,4364.75,,
1243807200,4363.25,4447,4342.5,4406.75,,
1246399200,4407,4562.5,4323,4532.5,,
1249250400,4531.75,4599,4491.75,4555.5,,
1251756000,4555.5,4685.5,4515,4649.75,,
1254348000,4648.25,4711.5,4582,4597.75,,
1257116400,4593.25,4746,4582.5,4699.75,,
1259622000,4698.75,4816.25,4691,4793,,
1262559600,4799.75,4834.25,4666,4673.5,,
1264978800,4674.25,4767.25,4645,4752.75,,
1267398000,4755.5,4911,4755.5,4892.5,,
1270072800,4892.5,4995.5,4877.5,4935.25,,
1272837600,4939,4974.75,4667,4788.75,,
1275256800,4788.75,4879,4671,4676,,
1277935200,4674.25,4838.75,4636,4800.25,,
1280700000,4806.75,4856,4682,4704.5,,
1283292000,4711.25,4972.5,4708.5,4936,,
1285884000,4936.25,5077.25,4901.5,5062.5,,
1288562400,5065.5,5138.5,5024,5057.5,,
1291158000,5055.5,5180.75,5051.25,5157.75,,
1294009200,5161.75,5288.25,5161,5221.75,,
1296514800,5225.75,5344.75,5222,5292.5,,
1298934000,5292.75,5320.5,5130,5280.5,,
1301608800,5283.25,5360,5194.5,5345,,
1304287200,5352.25,5372.25,5225.25,5316,,
1306879200,5319.75,5325,5121.75,5268.75,,
1309471200,5266.5,5383.25,5262.25,5307,,
1312149600,5333.75,5342.75,4920,5188.5,,
1314828000,5191.25,5285,5056,5087,,
1317592800,5079,5361.25,4988.25,5308.5,,
1320098400,5305.75,5352,5088.25,5247.5,,
1322694000,5245.75,5297.25,5160.25,5230.5,,
1325458800,5268.5,5434.5,5258.5,5420.25,,
1328050800,5411,5601.25,5409.5,5579,,
1330556400,5579.75,5750.75,5531,5711.25,,
1333317600,5718.5,5752,5585.25,5679.75,,
1335823200,5680,5713.5,5425.5,5484.5,,
1338501600,5480.5,5594,5394.25,5575.5,,
1341180000,5577.75,5623.75,5482.25,5602.25,,
1343772000,5600.5,5768.25,5565.75,5736.75,,
1346623200,5738.75,5843.25,5708.5,5763.5,,
1349042400,5760.5,5812.25,5576,5612,,
1351720800,5605.75,5665.5,5463.5,5652,,
1354489200,5647.5,5689.75,5556,5635.25,,
1356994800,5662.25,5744.75,5662.25,5708.75,,
1359673200,5709,5762.5,5665,5714.75,,
1362092400,5714,5803.75,5687.75,5794.25,,
1364767200,5792,5865.25,5705,5865.25,,
1367359200,5865,6034.5,5843.25,5957.25,,
1370210400,5962,5988,5803,5884.25,,
1372629600,5888,6090.25,5879.5,6077.25,,
1375308000,6074,6133.25,6037.75,6064.5,,
1378072800,6074,6234,6061.25,6212.75,,
1380578400,6213.75,6394.25,6103.25,6370.25,,
1383256800,6369.75,6489,6302.5,6480,,
1385938800,6485.5,6591.5,6412,6590,,
1388530800,6572.5,6632,6451,6512,,
1391382000,6510.75,6719.25,6408.75,6696.75,,
1393801200,6674.75,6737.25,6538.5,6586,,
1396303200,6586.5,6672.25,6408,6580.75,,
1398895200,6580.25,6743.75,6500.75,6732,,
1401660000,6738.25,6861,6710.5,6856.5,,
1404165600,6856.75,7001,6841.25,6900,,
1406844000,6900.25,7095.75,6836.25,7088.5,,
1409522400,7088.5,7135.75,7015,7052.5,,
1412114400,7053.25,7180.5,6701,7159.25,,
1414969200,7167.25,7365,7136.75,7354.75,,
1417388400,7347.75,7352.5,7101,7258.25,,
1420066800,7260.5,7306.5,7061.75,7163.25,,
1422831600,7163.75,7485,7105.75,7466.5,,
1425250800,7467.25,7503.5,7296.25,7348.5,,
1427839200,7348,7581.75,7285.25,7440.75,,
1430431200,7440.25,7577.25,7358.75,7539,,
1433109600,7540.25,7587.25,7400.25,7421.75,,
1435701600,7424.75,7718,7363.75,7615.25,,
1438552800,7615.25,7661,6940.25,7297.5,,
1441058400,7298,7483,7082,7195.25,,
1443650400,7195.25,7731.5,7152.75,7686.25,,
1446418800,7685.75,7771,7496.25,7721,,
1448924400,7720,7780.75,7518.5,7638.75,,
1451602800,7638.75,7653,7029.75,7316,,
1454281200,7309.5,7355.5,6908.75,7245.75,,
1456786800,7245.5,7565.5,7226.5,7530.25,,
1459461600,7533,7639.75,7352,7391,,
1462140000,7392.25,7583.5,7326.25,7578.75,,
1464732000,7577.25,7600.75,7231,7463.75,,
1467324000,7460.25,7799.75,7429,7793.25,,
1470002400,7800.75,7900,7745,7835,,
1472680800,7837.25,7957.75,7692.25,7928.75,,
1475445600,7932.75,7985,7820,7869.25,,
1477951200,7868.25,7963.25,7624,7883.75,,
1480546800,7884.5,8061.5,7767,7929.25,,
1483311600,7943.75,8235.5,7943.75,8198.75,,
1485903600,8199,8428.25,8186.5,8403.5,,
1488322800,8401.5,8516.25,8378.5,8499.25,,
1491170400,8500.25,8662.5,8411,8644.5,,
1493589600,8644.5,8882.75,8614,8868.25,,
1496268000,8868.25,8962.25,8656.75,8713.25,,
1499032800,8713.75,9051.5,8616,8940.5,,
1501538400,8940.25,9053.75,8808,9051.25,,
1504216800,9049.75,9075.5,8890.75,9028.75,,
1506895200,9032.75,9307.5,9007.25,9300,,
1509487200,9298.5,9478.25,9241.25,9404.5,,
1512082800,9402.5,9577.75,9280.5,9417,,
1514761200,9437,10079.25,9429.75,9960.5,,
1517439600,10005,10041,9196,9911.5,,
1519858800,9911.5,10221,9427.5,9577,,
1522620000,9563.5,9873.5,9313.25,9609.75,,
1525125600,9612.5,10030,9544.5,9989.5,,
1527804000,9989,10339.75,9937.25,10049,,
1530482400,10049.5,10511.25,9968.75,10273.75,,
1533074400,10274.25,10678.25,10195.5,10655.25,,
1535925600,10651.25,10675,10374.25,10621.25,,
1538344800,10625,10681.75,9533.5,9912,,
1541023200,9913,10184,9402.5,9919.25,,
1543791600,9994,10092,8749.75,9281.5,,
1546383600,9278.75,9872.25,9065.75,9861.75,,
1548975600,9840.25,10097.75,9770.25,10039.5,,
1551394800,10035.75,10446.75,9868.25,10314.75,,
1554069600,10332,10781.5,10330.5,10753.5,,
1556661600,10750.75,10774.5,10031.25,10039.5,,
1559512800,10012,10694,9843.25,10596.25,,
1561932000,10654.5,10924.75,10616,10713,,
1564610400,10707,10887.5,10097.5,10548.5,,
1567375200,10501.25,10855.75,10453.75,10635,,
1569880800,10633.75,10990.75,10324,10942,,
1572559200,10944,11308.5,10934.25,11272.25,,
1575241200,11274.25,11663.75,11018,11592.25,,
1577833200,11597,12107.5,11498.25,11833.5,,
1580684400,11803,12583.25,10946.5,11368.25,,
1583103600,11169.5,11822.75,9465.75,10618.75,,
1585692000,10609.5,11981.75,10213,11706.75,,
1588284000,11684,12441,11393.25,12423.75,,
1590962400,12350,13144.25,12218.75,12987.25,,
1593554400,12989,13906.5,12924,13762.25,,
1596405600,13781.25,15013,13693.5,14954,,
1598911200,14957.75,15313.25,13519,14219.75,,
1601503200,14237.5,15111.5,13807,13951.5,,
1604271600,13897,15271.25,13804.75,15181.75,,
1606777200,15198.5,15774.5,15080.75,15739.25,,
1609714800,15745.25,16456,15347.5,15726.75,,
1612134000,15705.25,16756.75,15518.5,15762,,
1614553200,15813.75,16184.5,15063.5,15957.25,,
1617228000,15962.75,16932.25,15958.5,16733.5,,
1619992800,16748.5,16815.75,15783.25,16554.75,,
1622412000,16567.25,17474,16330.5,17431,,
1625090400,17434,18009.5,17320.5,17842,,
1627855200,17848.25,18552.75,17586,18475,,
1630447200,18475,18584.25,17553.5,17575.5,,
1633039200,17585.5,18748,17251,18747.25,,
1635717600,18768.5,19650.75,18651.75,19121.5,,
1638313200,19122,19543.75,18376.25,19215.75,,
1641164400,19240.25,19448.25,16590.25,17752.25,,
1643670000,17753,18144.25,15910,17102.25,,
1646089200,17103.5,18156.25,15830,17804.75,,
1648764000,17806.25,18085.5,15689,15778,,
1651442400,15779.75,16442.75,14378.75,15540.75,,
1654034400,15550,15832.75,13927,14369.75,,
1656626400,14366,15870.5,14240.25,15835.5,,
1659304800,15839.5,16599.25,15106,15164,,
1661983200,15143.25,15762.25,13799.5,13833.5,,
1664748000,13805.25,14509.25,13260,14228,,
1667253600,14230.25,14894,13411.25,14852.25,,
1669849200,14854.5,14997.5,13417.25,13700.25,,
1672700400,13781,14967,13409.5,14777.75,,
1675206000,14774.5,15608.25,14581.5,14699.75,,
1677625200,14699.75,15847.75,14332.75,15844.25,,
1680472800,15798.25,15885,15336.25,15862,,
1682892000,15853.25,17106.25,15538,16825,,
1685570400,16825.75,17828.25,16784.5,17669.25,,
1688335200,17683.75,18415.5,17416,18221.75,,
1690840800,18222,18242,16962,17889.25,,
1693519200,17886.75,18014,16740,17045.5,,
1696197600,17119,17622.75,16294.25,16606,,
1698789600,16614,18362.5,16564.75,18111,,
1701385200,18109,19107,17875.25,18945.5,,
1704150000,18960.75,19735.25,18276,19207,,
1706742000,19215,20086.5,19204.5,20012.5,,
1709247600,20016.75,20405.75,19703,20161.75,,
1711922400,20199.75,20308.75,18810,19205.25,,
1714514400,19159.25,20720,19083,20267.5,,
1717365600,20287,21807,20132.5,21402.5,,
1719784800,21406,22419.75,20161,21017.75,,
1722463200,21029.25,21461.25,18787,21030.5,,
1725228000,21035,21743.25,19775.75,21438.5,,
1727733600,21439.5,21993.75,21023.25,21248.25,,
1730412000,21276.25,22546,21218.25,22196.5,,
1733094000,22200.5,23357.75,21915.75,22143.5,,
1735772400,22178.25,23002.75,21603.25,22480.25,,
1738537200,22109.25,23229,21369.75,21818.25,,
1740956400,21914.5,22030.25,19680,20116.25,,
1743458400,20114.5,20747.5,17163.25,20551.75,,
1746050400,20537.25,22562,20382,22072.25,,
1748815200,22007,23423.5,21866.25,23355.5,,
1751320800,23356.25,24333.75,23070.75,23818.25,,
1753999200,23797.25,24557.25,23263.75,23943.25,,
1756677600,23967.75,25274.5,23514,25085.5,,
1759269600,25090.25,26646.25,24405.75,26230.25,,
1762124400,26275.5,26513.25,24151.75,25731.75,,
1764543600,25729.75,26118,24887.75,25864.75,,
