time,open,high,low,close,Midnight Level,Início - Meia-Noite
1705485600,18813.75,18824.25,18794,18813.5,18863.25,
1705489200,18813.5,18839.75,18794.75,18833.25,18863.25,
1705492800,18833.25,18849.75,18824,18831.75,18863.25,
1705496400,18831.25,18832.25,18747,18762.25,18863.25,
1705500000,18762,18785.5,18645.5,18648.75,18863.25,
1705503600,18649.25,18728.5,18631,18711.25,18863.25,
1705507200,18711.5,18783,18710,18752.25,18863.25,
1705510800,18752,18765.5,18714,18750.5,18863.25,
1705514400,18750,18766.75,18675,18702.75,18863.25,
1705518000,18702.75,18784.75,18696.75,18770.25,18863.25,
1705521600,18770.25,18826.75,18739.25,18810.5,18863.25,
1705525200,18810.5,18811.5,18796.25,18802,18863.25,
1705532400,18796.25,18802.75,18776,18795.5,,
1705536000,18796,18808,18785,18806.5,,
1705539600,18807.75,18814.25,18786.25,18800.25,,
1705543200,18800.75,18809.5,18793.75,18796,,
1705546800,18796.25,18808.75,18792.75,18794,,
1705550400,18794.25,18796.75,18781,18789.75,,
1705554000,18789.75,18809.5,18784.75,18806.25,18789.75,18789.75
1705557600,18806,18837.75,18805.25,18834.25,18789.75,
1705561200,18834,18841,18812,18833,18789.75,
1705564800,18832.75,18858.5,18825.5,18833.5,18789.75,
1705568400,18833.75,18877.5,18831,18859.5,18789.75,
1705572000,18859.25,18889.5,18849.5,18884.25,18789.75,
1705575600,18884.5,18940.25,18882.25,18934.25,18789.75,
1705579200,18934,18967,18932,18947.75,18789.75,
1705582800,18948.5,18986.5,18918,18923.75,18789.75,
1705586400,18924,18996,18924,18969.5,18789.75,
1705590000,18969.25,19021.5,18928,18997.25,18789.75,
1705593600,18997.75,19044,18968.25,19020.25,18789.75,
1705597200,19020.5,19024.75,18932.25,18943.25,18789.75,
1705600800,18943.5,18964,18884.25,18958,18789.75,
1705604400,18958.25,19053.5,18958,19042.25,18789.75,
1705608000,19042.5,19067.5,19026.25,19050.75,18789.75,
1705611600,19050.75,19065.25,19033.25,19059,18789.75,
1705618800,19057.75,19093.75,19049,19091,,
1705622400,19090.75,19101.25,19076.25,19094.5,,
1705626000,19094.75,19100.75,19073,19099,,
1705629600,19098.5,19113.75,19093,19111.5,,
1705633200,19111,19120.25,19104.75,19115.75,,
1705636800,19115.5,19118,19105.75,19111,,
1705640400,19111,19117.75,19089.5,19091.5,19111,19111
1705644000,19091.5,19108.5,19090.75,19105.25,19111,
1705647600,19105.5,19133,19094,19127.25,19111,
1705651200,19126.25,19152.75,19110,19151.75,19111,
1705654800,19151.5,19178.5,19143.25,19168,19111,
1705658400,19168,19186.5,19155.25,19177,19111,
1705662000,19177.25,19195.5,19170.25,19189,19111,
1705665600,19188,19191.25,19152,19179.75,19111,
1705669200,19180,19197,19158.75,19161.75,19111,
1705672800,19161.75,19168.5,19108,19150.25,19111,
1705676400,19151.75,19183,19110.75,19168,19111,
1705680000,19168.5,19212.75,19154.5,19207.75,19111,
1705683600,19208,19267,19178.25,19266.75,19111,
1705687200,19266.75,19337.25,19248,19337,19111,
1705690800,19337.25,19379.25,19327.25,19370.75,19111,
1705694400,19371,19389.75,19358,19384.25,19111,
1705698000,19384.25,19413,19378,19404.5,19111,
1705878000,19407.75,19441.25,19407.75,19425.75,,
1705881600,19426.25,19504.75,19421.75,19498.25,,
1705885200,19498,19510.75,19484.25,19489.75,,
1705888800,19490.5,19503.75,19479.25,19491.5,,
1705892400,19491.75,19496.5,19481.25,19488.5,,
1705896000,19488.75,19497,19487.5,19494.25,,
1705899600,19494,19496.25,19471.75,19477.25,19494,19494
1705903200,19477.25,19491.5,19475.5,19485,19494,
1705906800,19484.75,19502,19474.5,19479.75,19494,
